session_id,item,idea_id,idea,condition,originality,diversity
5,tire,9,A tire-based sculpture that is interactive and can be used as a playground for children.,idea2,3.8,0.48487592135466606
6,tire,0,A tire swing made into a giant hamster wheel with a built-in feeding station for pets.,idea2,4.8,0.6308322296703347
6,tire,1,"A tire-shaped hot tub made from recycled rubber and covered in a colorful, textured surface.",idea2,4.3,0.6308322296703347
6,tire,2,A tire-based obstacle course with elements of a scavenger hunt and a treasure hunt.,idea2,4.3,0.6308322296703347
6,tire,3,A tire-shaped greenhouse designed to look like a giant mushroom or a tree.,idea2,4.5,0.6308322296703347
6,tire,4,A tire-based rocking chair with a built-in hammock and a built-in speaker for outdoor relaxation.,idea2,4.3,0.6308322296703347
7,tire,0,Tire ottoman with built-in charging station,idea2,3.8,0.4483549515577231
7,tire,1,Tire garden planter with built-in water fountain,idea2,3.2,0.4483549515577231
7,tire,2,Tire swing with built-in lights,idea2,3.2,0.4483549515577231
7,tire,3,Tire table with built-in storage,idea2,3.2,0.4483549515577231
7,tire,4,Tire ottoman with built-in humidifier,idea2,4.3,0.4483549515577231
8,tire,0,A tire swing that can be hung from a tree or post and used as a regular swing or a tire swing that can be used for hanging plants or flowers.,idea2,2.8,0.4381437139854394
8,tire,1,A tire ottoman that can be used as a regular ottoman or a tire ottoman that can be used as a footrest or a tire ottoman that can be used as a seat for outdoor activities.,idea2,2.8,0.4381437139854394
8,tire,2,"A tire planter that can be used for growing plants or flowers. The tire can be filled with soil and planted with flowers, herbs, or vegetables.",idea2,2.8,0.4381437139854394
8,tire,3,A tire tire that can be used for indoor activities such as playing ping pong or table tennis. The tire can be used as a table or a backdrop for a photo shoot.,idea2,3.2,0.4381437139854394
8,tire,4,A tire tire that can be used for outdoor activities such as camping or hiking. The tire can be used as a makeshift table or a seat.,idea2,2.8,0.4381437139854394
8,tire,5,A tire tire that can be used for indoor activities such as playing ping pong or table tennis. The tire can be used as a table or a backdrop for a photo shoot.,idea2,3.2,0.4381437139854394
8,tire,6,A tire tire that can be used for outdoor activities such as camping or hiking. The tire can be used as a makeshift table or a seat.,idea2,2.8,0.4381437139854394
8,tire,7,A tire tire that can be used for indoor activities such as playing ping pong or table tennis. The tire can be used as a table or a backdrop for a photo shoot.,idea2,3.2,0.4381437139854394
8,tire,8,A tire tire that can be used for outdoor activities such as camping or hiking. The tire can be used as a makeshift table or a seat.,idea2,2.8,0.4381437139854394
8,tire,9,A tire tire that can be used for outdoor activities such as camping or hiking. The tire can be used as a makeshift table or a seat.,idea2,2.8,0.4381437139854394
9,tire,0,A tire swing made from a giant tire with a hammock hanging from the center. It could be used for relaxation and fun in the backyard.,idea2,2.8,0.5602046767766464
9,tire,1,A tire ottoman that doubles as a storage unit. The ottoman could be made by stacking several tires together and wrapping them with fabric to make a comfortable seat.,idea2,3.2,0.5602046767766464
9,tire,2,A tire garden bed that can be used to grow flowers or vegetables. The tire could be filled with soil and planted with seeds or seedlings.,idea2,3.0,0.5602046767766464
9,tire,3,A tire balance beam that can be used for exercise or just for fun. It could be made by stacking several tires together and placing them on a flat surface.,idea2,3.0,0.5602046767766464
9,tire,4,A tire sculpture that can be used as a unique piece of art. The tire could be carved or painted to create a unique piece of sculpture that could be displayed in a garden or outdoor space.,idea2,3.4,0.5602046767766464
9,tire,5,A tire-shaped kayak that can be used for river trips.,idea2,3.6,0.5602046767766464
9,tire,6,A tire-shaped table that can be used for outdoor dining.,idea2,3.2,0.5602046767766464
9,tire,7,A tire-shaped desk that can be used for work.,idea2,3.2,0.5602046767766464
9,tire,8,A tire-shaped coffee table that can be used for indoor activities.,idea2,3.2,0.5602046767766464
9,tire,9,A tire-shaped ottoman with built-in storage for books.,idea2,3.8,0.5602046767766464
9,tire,10,A tire-shaped garden bed with a built-in fountain.,idea2,3.8,0.5602046767766464
9,tire,11,A tire-shaped teacup that can be used for tea parties.,idea2,3.8,0.5602046767766464
9,tire,12,A tire-shaped birdhouse that can be used for birdwatching.,idea2,3.8,0.5602046767766464
9,tire,13,A tire-shaped ottoman with a custom-made cushion cover that features the owner's favorite animal.,idea2,3.8,0.5602046767766464
9,tire,14,A tire-shaped garden bed with a custom-made mosaic design.,idea2,3.2,0.5602046767766464
0,pants,0,Use pants as a birdhouse: Cut off the legs of a pair of pants and sew them together to create a birdhouse. This can be a fun and unique way to attract birds to your yard.,idea2,4.5,0.3716198966507627
0,pants,1,Create a pantsuit for pets: Cut off the legs of a pair of pants and sew them onto a pet's body to create a pantsuit. This can be a fun and creative way to dress up pets for special occasions.,idea2,3.2,0.3716198966507627
0,pants,2,Use pants as a storage container: Cut off the legs of a pair of pants and use the pockets to store small items. This can be a practical solution for keeping items organized and accessible.,idea2,3.0,0.3716198966507627
0,pants,3,Make pants into a picnic blanket: Cut off the legs of a pair of pants and sew them together to create a large picnic blanket. This can be a fun and practical way to enjoy outdoor activities.,idea2,3.2,0.3716198966507627
0,pants,4,Use pants as a decorative element: Cut off the legs of a pair of pants and use them as a decorative element in a room. This can be a unique and interesting way to add visual interest to a space.,idea2,3.0,0.3716198966507627
1,pants,0,Pants as a canvas: Use pants as a canvas to express creativity and individuality. Paint or draw unique designs on the fabric to showcase your artistic skills and personal style.,idea2,3.0,0.5183741057515961
1,pants,1,Pants as a musical instrument: Create a musical instrument out of pants by attaching strings or other materials to the fabric and playing them with your hands or feet.,idea2,4.5,0.5183741057515961
1,pants,2,"Pants as a sculpture: Use pants as a material to create unique sculptures and art pieces. Fold, shape, and manipulate the fabric to create intricate designs and patterns.",idea2,3.2,0.5183741057515961
1,pants,3,Pants as a costume: Use pants as a creative costume for a party or cosplay event. Add unique accessories and makeup to complete the look and stand out from the crowd.,idea2,2.8,0.5183741057515961
1,pants,4,Pants as a birdhouse: Use pants as a birdhouse by attaching a small birdhouse to the fabric and filling it with birdseed and other treats for the birds. This is a fun and unique way to attract birds to your yard or garden.,idea2,4.5,0.5183741057515961
1,pants,5,"Pants as a ""pant-sack"" for a picnic: Use pants as a ""pant-sack"" for a picnic by filling them with food, drinks, and other essentials. This is a fun and practical way to enjoy a picnic.",idea2,3.4,0.5183741057515961
1,pants,6,"Pants as a ""pant-toga"" for a Roman-themed party: Use pants as a ""pant-toga"" for a Roman-themed party by adding togas and other accessories to complete the look. This is a fun and creative way to celebrate Roman culture.",idea2,3.2,0.5183741057515961
1,pants,7,"Pants as a ""pant-kimono"" for a Japanese-themed event: Use pants as a ""pant-kimono"" for a Japanese-themed event by adding kimonos and other accessories to complete the look. This is a fun and creative way to celebrate Japanese culture.",idea2,3.2,0.5183741057515961
1,pants,8,"Pants as a ""pant-tastic"" costume for a Halloween party: Use pants as a ""pant-tastic"" costume for a Halloween party by adding unique accessories and makeup to complete the look. This is a fun and creative way to celebrate Halloween.",idea2,3.0,0.5183741057515961
1,pants,9,"Pants as a ""pant-tastic"" birdhouse for a garden: Use pants as a ""pant-tastic"" birdhouse for a garden by",idea2,4.2,0.5183741057515961
2,pants,0,Pants as a canoe: Cut off the legs of a pair of pants and use them as a makeshift canoe to paddle through a pool or shallow water.,idea2,4.8,0.47384581718803775
2,pants,1,Pants as a musical instrument: Attach strings to the legs of pants and pluck them to create a unique musical instrument.,idea2,4.0,0.47384581718803775
2,pants,2,Pants as a birdhouse: Cut out a small opening in the crotch of pants and use them as a birdhouse for small birds.,idea2,4.5,0.47384581718803775
2,pants,3,Pants as a tent: Fold a pair of pants into a tent shape and use it as a portable shelter for outdoor activities.,idea2,4.3,0.47384581718803775
2,pants,4,Pants as a sculpture: Cut off the legs of pants and use them to create a unique sculpture or art piece.,idea2,3.2,0.47384581718803775
2,pants,5,"Pants as a fashion accessory: Create a unique fashion accessory by attaching a variety of decorations to pants such as beads, sequins, or feathers.",idea2,2.2,0.47384581718803775
2,pants,6,Pants as a science experiment: Use pants as a base for a science experiment such as measuring the amount of water a pair of pants can hold or testing the strength of the fabric.,idea2,3.2,0.47384581718803775
2,pants,7,Pants as a historical reference: Create a historical reference by using pants to recreate a specific time period or historical event such as the American Revolution or the Wild West.,idea2,3.0,0.47384581718803775
2,pants,8,Pants as a cultural reference: Incorporate a cultural reference by using pants to recreate a specific country or region such as Japan or India.,idea2,3.2,0.47384581718803775
2,pants,9,Pants as a challenge: Create a challenge by using pants as a base for a physical activity such as a relay race or obstacle course.,idea2,3.2,0.47384581718803775
3,pants,0,Pants as a musical instrument: Cut holes in the knees and sew a drumhead onto them. This creates a unique sound that can be played by tapping the knees or using a drumstick.,idea2,4.5,0.4379677124177713
3,pants,1,Pants as a birdhouse: Cut a hole in the crotch of the pants and hang it from a tree or a pole. This creates a comfortable and unique nest for birds.,idea2,4.5,0.4379677124177713
3,pants,2,Pants as a water filtration system: Use a pair of pants as a makeshift water filtration system by tying a filter to the legs and running water through the pants.,idea2,4.3,0.4379677124177713
3,pants,3,Pants as a makeshift hammock: Cut off the legs and tie the pants to a tree or a pole. This creates a comfortable and unique place to relax.,idea2,3.2,0.4379677124177713
3,pants,4,Pants as a protective gear: Use pants as a protective gear for activities such as rock climbing or skiing. Cut holes in the pants to allow for mobility and add extra padding for added protection.,idea2,3.0,0.4379677124177713
3,pants,5,Pants as a fashion statement: Use pants in unconventional colors or patterns to make a bold fashion statement.,idea2,2.0,0.4379677124177713
3,pants,6,"Pants as a DIY project: Use pants as a canvas for a DIY project, such as adding patches or embroidery.",idea2,2.5,0.4379677124177713
3,pants,7,Pants as a makeshift tent: Use pants to create a makeshift tent for outdoor activities.,idea2,3.0,0.4379677124177713
3,pants,8,"Pants as a protective gear for pets: Use pants as a protective gear for pets, such as adding extra padding or reflective materials for safety.",idea2,3.0,0.4379677124177713
3,pants,9,Pants as a makeshift kayak: Use pants to create a makeshift kayak by tying them together with rope and adding a paddle.,idea2,4.5,0.4379677124177713
4,pants,0,Pants with built-in air conditioning system: Imagine pants that have a built-in air conditioning system that cools you down as you wear them. This would be perfect for people who live in hot climates or for those who just want to stay cool during the summer.,idea2,3.4,0.41141598662358764
4,pants,1,"Pants with built-in wireless charging port: With smartphones becoming an essential part of our lives, it would be great to have pants with a built-in wireless charging port. This would eliminate the need to carry a charger or power bank around.",idea2,3.2,0.41141598662358764
4,pants,2,Pants with built-in speakers: Imagine pants with built-in speakers that allow you to listen to music without having to take your phone out of your pocket. This would be perfect for people who love to listen to music while they work or exercise.,idea2,3.4,0.41141598662358764
4,pants,3,Pants with built-in LED lights: Pants with built-in LED lights would be perfect for people who love to dance or go out at night. These pants would light up the room and make you stand out from the crowd.,idea2,3.2,0.41141598662358764
4,pants,4,"Pants with built-in air purifier: With air pollution becoming a growing concern, pants with built-in air purifiers would be perfect for people who want to stay healthy and breathe clean air. These pants would filter out harmful pollutants and keep you feeling fresh all day long.",idea2,4.3,0.41141598662358764
4,pants,5,Pants with built-in air purifier and air conditioning system: Imagine pants that have both a built-in air purifier and air conditioning system. These pants would keep you feeling healthy and cool all day long.,idea2,4.3,0.41141598662358764
4,pants,6,"Pants with built-in air purifier and air conditioning system that also have built-in wireless charging port: With smartphones becoming an essential part of our lives, it would be great to have pants with a built-in wireless charging port. These pants would keep you feeling healthy and cool all day long while also eliminating the need to carry a charger or power bank around.",idea2,4.5,0.41141598662358764
4,pants,7,Pants with built-in air purifier and air conditioning system that also have built-in speakers: Imagine pants that have built-in speakers and a built-in air purifier and air conditioning system. These pants would keep you feeling healthy and cool all day long while also allowing you to listen to music without having to take your phone out of your pocket.,idea2,4.3,0.41141598662358764
4,pants,8,Pants with built-,idea2,2.0,0.41141598662358764
5,pants,0,Pants as a musical instrument: Cut out holes in the knees and elbows of the pants to create a makeshift drum set. You can use your hands to strike the holes and create a unique percussion sound.,idea2,4.5,0.45952007073372525
5,pants,1,Pants as a scuba gear: Attach a snorkel to the pants and fill them with water to create a waterproof outfit. You can swim around in the pants and use your hands to move the water to create a waterfall effect.,idea2,4.8,0.45952007073372525
5,pants,2,Pants as a karaoke machine: Cut out a hole in the pants and attach a microphone to it. You can sing into the microphone and use the pants as a karaoke machine.,idea2,4.5,0.45952007073372525
5,pants,3,Pants as a rocket: Attach a small rocket engine to the pants and ignite it to propel the wearer forward.,idea2,4.8,0.45952007073372525
5,pants,4,Pants as a giant Jenga tower: Cut out holes in the pants and stack them on top of each other to create a giant Jenga tower. You can use your hands to move the pants and create a fun game.,idea2,4.5,0.45952007073372525
5,pants,5,Pants as a waterproof phone case: Cut out a hole in the pants and attach a waterproof phone case to it. You can use the pants as a protective case for your phone while swimming or lounging by the pool.,idea2,4.3,0.45952007073372525
5,pants,6,Pants as a portable speaker: Cut out a hole in the pants and attach a portable speaker to it. You can use the pants as a portable speaker while lounging by the pool or at a picnic.,idea2,4.3,0.45952007073372525
5,pants,7,Pants as a portable charging station: Cut out a hole in the pants and attach a portable charging station to it. You can use the pants as a portable charging station while on the go.,idea2,4.5,0.45952007073372525
5,pants,8,Pants as a portable grill: Cut out a hole in the pants and attach a portable grill to it. You can use the pants as a portable grill while camping or tailgating.,idea2,4.5,0.45952007073372525
5,pants,9,Pants as a portable hammock: Cut out a hole in the pants and attach a portable hammock to it. You can use the pants as a portable hammock while camping or relaxing in your backyard.,idea2,4.5,0.45952007073372525
6,pants,0,Trousers as a rocket ship: Cut out the legs and use them as the base for a rocket ship. You can paint the trousers in bright colors and add rocket engines to the back.,idea2,4.8,0.48926549045304135
6,pants,1,"Leggings as a scuba gear: Cut off the legs and use them as a scuba gear. You can add a diving mask, snorkel, and flippers to the legs.",idea2,4.2,0.48926549045304135
6,pants,2,"Chinos as a musical instrument: Cut holes in the knees and sew a speaker into the pockets. Now you can use your chinos as a bass guitar, by plucking the strings with your hands.",idea2,4.5,0.48926549045304135
6,pants,3,"Jeans as a fashion accessory: Create a pair of jeans with a zipper that goes all the way up the back. You can use it to store your phone, wallet, or other small items.",idea2,3.2,0.48926549045304135
6,pants,4,Pants as a safety device: Add reflective stripes to the pants and use them as a warning signal when crossing the street.,idea2,3.0,0.48926549045304135
6,pants,5,Pants as a playground toy: Cut off the legs and use them as a seesaw or a balance beam.,idea2,4.0,0.48926549045304135
6,pants,6,Pants as a decoration: Cut out the legs and use them as a plant pot holder. You can fill them with soil and plant flowers or herbs.,idea2,4.0,0.48926549045304135
6,pants,7,Pants as a canvas: Use pants as a canvas for a mural. You can paint the pants with your favorite colors and add a message or a design.,idea2,3.2,0.48926549045304135
6,pants,8,Pants as a framework: Use pants as a framework for a sculpture. You can cut out the legs and use them as a base for a statue or a sculpture.,idea2,4.3,0.48926549045304135
6,pants,9,Pants as a fashion statement: Use pants as a fashion statement. You can create a pair of pants with a unique design or pattern that stands out.,idea2,2.0,0.48926549045304135
7,pants,0,Pants as a waterproof phone case,idea2,3.0,0.3672660372262141
7,pants,1,Pants as a portable charging station,idea2,3.2,0.3672660372262141
7,pants,2,Pants as a portable speaker,idea2,3.2,0.3672660372262141
7,pants,3,Pants as a portable grill,idea2,4.8,0.3672660372262141
7,pants,4,Pants as a portable greenhouse,idea2,4.5,0.3672660372262141
7,pants,5,Pants as a portable water filter,idea2,4.0,0.3672660372262141
7,pants,6,Pants as a portable birdhouse,idea2,4.8,0.3672660372262141
7,pants,7,Pants as a portable garden bed,idea2,3.0,0.3672660372262141
7,pants,8,Pants as a portable fountain,idea2,4.8,0.3672660372262141
7,pants,9,Pants as a portable bird feeder,idea2,3.8,0.3672660372262141
8,pants,0,"Use pants as a makeshift birdhouse with a built-in feeding mechanism, such as a small hatch or a tube that can be filled with birdseed.",idea2,4.8,0.5402020261519147
8,pants,1,"Create a ""pantsuit"" for a plant with a built-in irrigation system, such as a small watering can or a drip irrigation system.",idea2,4.5,0.5402020261519147
8,pants,2,"Use pants as a waterproof phone case with a built-in mount for your phone, allowing you to easily use your phone while it's protected from the elements.",idea2,4.2,0.5402020261519147
8,pants,3,"Make a ""pantsuit"" for a dog with a built-in GPS tracker, allowing you to keep track of your furry friend's location while they're out and about.",idea2,4.0,0.5402020261519147
8,pants,4,"Use pants as a makeshift pillow with a built-in fan, allowing you to keep your pillow cool and comfortable on hot summer nights.",idea2,4.5,0.5402020261519147
9,pants,0,Pants with built-in speakers: Imagine being able to listen to music without having to carry around headphones or a portable speaker. Pants with built-in speakers could be a game-changer for music lovers on-the-go.,idea2,3.2,0.4023300260858468
9,pants,1,"Pants with built-in charging ports: With so many devices we use every day, it can be frustrating to run out of battery. Pants with built-in charging ports could be a solution to this common problem.",idea2,3.0,0.4023300260858468
9,pants,2,"Pants with built-in air purifiers: In today's world, air pollution is a major concern. Pants with built-in air purifiers could help filter out harmful particles and improve the quality of the air we breathe.",idea2,3.2,0.4023300260858468
9,pants,3,"Pants with built-in LED lights: If you need to work or study in a dimly lit area, pants with built-in LED lights could be a solution. They could provide a soft, ambient light that would make it easier to see what you're doing.",idea2,3.0,0.4023300260858468
9,pants,4,"Pants with built-in GPS: If you're always getting lost, pants with built-in GPS could be a helpful tool. They could provide turn-by-turn directions and help you navigate your way to your destination.",idea2,3.0,0.4023300260858468
9,pants,5,Pants with built-in air fresheners: Imagine being able to freshen up your pants without having to carry around a separate air freshener. Pants with built-in air fresheners could be a convenient and stylish solution.,idea2,3.2,0.4023300260858468
9,pants,6,Pants with built-in LED lights and air fresheners: Combining the practicality of built-in LED lights and air fresheners in one pant design could be a unique and creative solution.,idea2,4.3,0.4023300260858468
9,pants,7,Pants with built-in air purifiers and air fresheners: Incorporating both air purifiers and air fresheners into one pant design could be a solution to both air pollution and odor issues.,idea2,4.3,0.4023300260858468
9,pants,8,Pants with built-in LED lights and air fresheners: Combining the practicality of built-in LED lights and air fresheners in one pant design could be a unique and creative solution.,idea2,4.3,0.4023300260858468
9,pants,9,Pants with built-in air purifiers and air fresheners: Incorporating both air purifiers and air fresheners into one,idea2,4.0,0.4023300260858468
0,shoe,0,A shoe with a built-in GPS tracker to help you navigate your way and track your fitness and health.,idea2,4.3,0.48191401771029907
0,shoe,1,A shoe with a built-in camera to capture your adventures and memories.,idea2,4.2,0.48191401771029907
0,shoe,2,A shoe with a built-in fan to keep your feet cool during hot summer days.,idea2,3.8,0.48191401771029907
0,shoe,3,A shoe with a built-in speaker to play your favorite music while you walk.,idea2,3.8,0.48191401771029907
0,shoe,4,A shoe with a built-in flashlight to help you find your way in the dark.,idea2,3.8,0.48191401771029907
1,shoe,0,"A shoe with built-in GPS and mapping technology, that also doubles as a virtual reality headset.",idea2,3.8,0.2964707169456421
1,shoe,1,"A shoe that changes color based on the wearer's mood, and also has a built-in speaker that plays music.",idea2,3.4,0.2964707169456421
1,shoe,2,"A shoe that doubles as a portable power bank, and also has a built-in camera for taking photos.",idea2,4.2,0.2964707169456421
1,shoe,3,"A shoe that doubles as a musical instrument, and also has a built-in LED light that changes color based on the wearer's footsteps.",idea2,3.8,0.2964707169456421
1,shoe,4,"A shoe that doubles as a portable power bank, and also has a built-in speaker that plays music and a built-in LED light that changes color based on the wearer's mood.",idea2,4.2,0.2964707169456421
2,shoe,0,"Use a shoe as a musical instrument: Tap on the shoe's sole to create a rhythmic sound, or use the shoe as a percussion instrument by hitting it with other objects.",idea2,3.2,0.3321559128957875
2,shoe,1,"Turn a shoe into a miniature garden: Use small rocks, soil, and plants to create a miniature garden inside a shoe.",idea2,3.6,0.3321559128957875
2,shoe,2,Create a miniature car inside a shoe: Use a shoe as a base and add wheels and other car parts to create a miniature car that can roll around on the ground.,idea2,4.5,0.3321559128957875
2,shoe,3,Use a shoe as a candle holder: Place a tea light candle inside a shoe and use the shoe's design as a decorative element.,idea2,3.4,0.3321559128957875
2,shoe,4,"Use a shoe as a mini-trampoline: Place the shoe on a flat surface and use your other foot to press down on the shoe's sole, creating a small bounce.",idea2,3.6,0.3321559128957875
