session_id,item,idea_id,idea,condition
1,tire,4,5. As a way to make a person feel more confident.,idea1
1,tire,5,6. As a way to make a person feel more independent.,idea1
1,tire,6,7. As a way to make a person feel more creative.,idea1
1,tire,7,8. As a way to make a person feel more relaxed.,idea1
1,tire,8,9. As a way to make a person feel more free.,idea1
1,tire,9,10. As a way to make a person feel more at peace.,idea1
1,tire,10,11. As a way to make a person feel more connected.,idea1
1,tire,11,12. As a way to make a person feel more appreciated.,idea1
1,tire,12,13. As a way to make a person feel more loved.,idea1
1,tire,13,14. As a way to make a person feel more fulfilled.,idea1
1,tire,14,15. As a way to make a person feel more confident.,idea1
1,tire,15,16. As a way to make a person feel more secure.,idea1
1,tire,16,17. As a way to make a person feel more independent.,idea1
1,tire,17,18. As a way to make a person feel more creative.,idea1
1,tire,18,19. As a way to make a person feel more relaxed.,idea1
1,tire,19,20. As a way to make a person feel more free.,idea1
1,tire,20,21. As a way to make a person feel more at peace.,idea1
1,tire,21,22. As a way to make a person feel more connected.,idea1
1,tire,22,23. As a way to make a person feel more appreciated.,idea1
1,tire,23,24. As a way to make a person feel more loved.,idea1
1,tire,24,25. As a way to make a person feel more fulfilled.,idea1
1,tire,25,26. As a way to make a person feel more confident.,idea1
1,tire,26,27. As a way to make a person feel more secure.,idea1
1,tire,27,28. As a way to make a person feel more independent.,idea1
1,tire,28,29. As a way to make a person feel more creative.,idea1
1,tire,29,30. As a way to make a person feel more relaxed.,idea1
1,tire,30,31. As a way to make a person feel more free.,idea1
1,tire,31,32. As a way to make a person feel more at peace.,idea1
1,tire,32,33. As a way to make a person feel more connected.,idea1
1,tire,33,34. As a way to make a person feel more appreciated.,idea1
2,tire,0,(a) A tire can be used as a boat.,idea1
2,tire,1,(b) A tire can be used as a raft.,idea1
2,tire,2,(c) A tire can be used as a swimming pool.,idea1
2,tire,3,(d) A tire can be used as a water slide.,idea1
2,tire,4,(e) A tire can be used as a kiddy pool.,idea1
2,tire,5,(f) A tire can be used as a bounce house.,idea1
2,tire,6,(g) A tire can be used as a trampoline.,idea1
2,tire,7,(h) A tire can be used as a diving board.,idea1
2,tire,8,(i) A tire can be used as a water balloon launcher.,idea1
2,tire,9,(j) A tire can be used as a water gun.,idea1
2,tire,10,(k) A tire can be used as a water blaster.,idea1
2,tire,11,(l) A tire can be used as a water cannon.,idea1
2,tire,12,(m) A tire can be used as a water fountain.,idea1
2,tire,13,(n) A tire can be used as a water slide.,idea1
2,tire,14,(o) A tire can be used as a water slide.,idea1
2,tire,15,(p) A tire can be used as a water slide.,idea1
2,tire,16,(q) A tire can be used as a water slide.,idea1
2,tire,17,(r) A tire can be used as a water slide.,idea1
2,tire,18,(s) A tire can be used as a water slide.,idea1
2,tire,19,(t) A tire can be used as a water slide.,idea1
2,tire,20,(u) A tire can be used as a water slide.,idea1
2,tire,21,(v) A tire can be used as a water slide.,idea1
2,tire,22,(w) A tire can be used as a water slide.,idea1
2,tire,23,(x) A tire can be used as a water slide.,idea1
2,tire,24,(y) A tire can be used as a water slide.,idea1
2,tire,25,(z) A tire can be used as a water slide.,idea1
2,tire,26,(aa) A tire can be used as a water slide.,idea1
2,tire,27,(bb) A tire can be used as a water slide.,idea1
2,tire,28,(cc) A tire can be used as a water slide.,idea1
2,tire,29,(dd) A tire can be used as a water slide.,idea1
2,tire,30,(ee) A tire can be used as a water slide.,idea1
2,tire,31,(ff) A tire can be used as a water slide.,idea1
2,tire,32,(gg) A tire can be used as a water slide.,idea1
3,tire,0,Use tire as a toy for children.,idea1
3,tire,1,Use tire as a flower pot.,idea1
3,tire,2,Use tire as a carrier.,idea1
3,tire,3,Use tire as a shoe.,idea1
3,tire,4,Use tire as a water bottle.,idea1
3,tire,5,Use tire as a fence.,idea1
3,tire,6,Use tire as a barrier.,idea1
3,tire,7,Use tire as a door.,idea1
3,tire,8,Use tire as a doorbell.,idea1
3,tire,9,Use tire as a trash can.,idea1
3,tire,10,Use tire as a boat.,idea1
3,tire,11,Use tire as a house.,idea1
3,tire,12,Use tire as a car.,idea1
3,tire,13,Use tire as a horse.,idea1
3,tire,14,Use tire as a bike.,idea1
3,tire,15,Use tire as a wheel.,idea1
3,tire,16,Use tire as a helmet.,idea1
3,tire,17,Use tire as a hat.,idea1
3,tire,18,Use tire as a table.,idea1
3,tire,19,Use tire as a chair.,idea1
3,tire,20,Use tire as a bed.,idea1
3,tire,21,Use tire as a toy.,idea1
3,tire,22,Use tire as a weapon.,idea1
3,tire,23,Use tire as a tool.,idea1
3,tire,24,Use tire as a ladder.,idea1
3,tire,25,Use tire as a kite.,idea1
3,tire,26,Use tire as a balloon.,idea1
3,tire,27,Use tire as a pillow.,idea1
3,tire,28,Use tire as a mattress.,idea1
3,tire,29,Use tire as a bed sheet.,idea1
3,tire,30,Use tire as a blanket.,idea1
3,tire,31,Use tire as a couch.,idea1
3,tire,32,Use tire as a carpet.,idea1
3,tire,33,Use tire as a rug.,idea1
3,tire,34,Use tire as a mat.,idea1
3,tire,35,Use tire as a floor.,idea1
3,tire,36,Use tire as a floor mat.,idea1
3,tire,37,Use tire as a floor rug.,idea1
3,tire,38,Use tire as a floor carpet.,idea1
3,tire,39,Use tire as a floor mattress.,idea1
3,tire,40,Use tire as a floor pillow.,idea1
3,tire,41,Use tire as a floor blanket.,idea1
3,tire,42,Use tire as a floor towel.,idea1
3,tire,43,Use tire as a floor rug.,idea1
3,tire,44,Use tire as a floor rug.,idea1
3,tire,45,Use tire as a floor carpet.,idea1
3,tire,46,Use tire as a floor rug.,idea1
3,tire,47,Use tire as a floor carpet.,idea1
3,tire,48,Use tire as a floor mat.,idea1
3,tire,49,Use tire as a floor carpet.,idea1
3,tire,50,Use tire as a floor rug.,idea1
3,tire,51,Use tire as a floor carpet.,idea1
3,tire,52,Use tire as a floor carpet.,idea1
3,tire,53,Use tire as a floor rug.,idea1
3,tire,54,Use tire as a floor carpet.,idea1
3,tire,55,Use tire as a floor carpet.,idea1
4,tire,0,1. Use tires as a playground for children.,idea1
4,tire,1,2. Use tires as a storage place for things.,idea1
4,tire,2,3. Use tires as a place for people to sit on.,idea1
4,tire,3,4. Use tires as a place for people to stand on.,idea1
4,tire,4,5. Use tires as a place for people to walk on.,idea1
5,tire,0,1. Painting with tires.,idea1
5,tire,1,2. Making a tire swing.,idea1
5,tire,2,3. Making a tire tube.,idea1
5,tire,3,4. Making a tire wheel.,idea1
5,tire,4,5. Making a tire bracelet.,idea1
5,tire,5,6. Making a tire ring.,idea1
5,tire,6,7. Making a tire necklace.,idea1
5,tire,7,8. Making a tire belt.,idea1
5,tire,8,9. Making a tire bracelet.,idea1
5,tire,9,10. Making a tire necklace.,idea1
5,tire,10,11. Making a tire belt.,idea1
5,tire,11,12. Making a tire bracelet.,idea1
5,tire,12,13. Making a tire necklace.,idea1
5,tire,13,14. Making a tire belt.,idea1
5,tire,14,15. Making a tire bracelet.,idea1
5,tire,15,16. Making a tire necklace.,idea1
5,tire,16,17. Making a tire belt.,idea1
5,tire,17,18. Making a tire bracelet.,idea1
5,tire,18,19. Making a tire necklace.,idea1
5,tire,19,20. Making a tire belt.,idea1
5,tire,20,21. Making a tire bracelet.,idea1
5,tire,21,22. Making a tire necklace.,idea1
5,tire,22,23. Making a tire belt.,idea1
5,tire,23,24. Making a tire bracelet.,idea1
5,tire,24,25. Making a tire necklace.,idea1
5,tire,25,26. Making a tire belt.,idea1
5,tire,26,27. Making a tire bracelet.,idea1
5,tire,27,28. Making a tire necklace.,idea1
5,tire,28,29. Making a tire belt.,idea1
5,tire,29,30. Making a tire bracelet.,idea1
5,tire,30,31. Making a tire necklace.,idea1
5,tire,31,32. Making a tire belt.,idea1
5,tire,32,33. Making a tire bracelet.,idea1
5,tire,33,34. Making a tire necklace.,idea1
5,tire,34,35. Making a tire belt.,idea1
5,tire,35,36. Making a tire bracelet.,idea1
5,tire,36,37. Making a tire necklace.,idea1
5,tire,37,38. Making a tire belt.,idea1
5,tire,38,39. Making a tire bracelet.,idea1
5,tire,39,40. Making a tire necklace.,idea1
5,tire,40,41. Making a tire belt.,idea1
5,tire,41,42. Making a tire bracelet.,idea1
6,tire,0,1. Use the tire as a boat.,idea1
6,tire,1,2. Use the tire as a seat.,idea1
6,tire,2,3. Use the tire as a toy.,idea1
6,tire,3,4. Use the tire as a bed.,idea1
6,tire,4,5. Use the tire as a bike.,idea1
7,tire,0,1. Use tires as a home for animals,idea1
7,tire,1,2. Use tires as a source of energy,idea1
7,tire,2,3. Use tires as a source of food,idea1
7,tire,3,4. Use tires as a source of water,idea1
7,tire,4,5. Use tires as a source of shelter,idea1
7,tire,5,6. Use tires as a source of medicine,idea1
7,tire,6,7. Use tires as a source of entertainment,idea1
7,tire,7,8. Use tires as a source of transportation,idea1
7,tire,8,9. Use tires as a source of communication,idea1
7,tire,9,10. Use tires as a source of clothing,idea1
7,tire,10,11. Use tires as a source of education,idea1
7,tire,11,12. Use tires as a source of safety,idea1
7,tire,12,13. Use tires as a source of protection,idea1
7,tire,13,14. Use tires as a source of art,idea1
7,tire,14,15. Use tires as a source of music,idea1
7,tire,15,16. Use tires as a source of beauty,idea1
7,tire,16,17. Use tires as a source of love,idea1
7,tire,17,18. Use tires as a source of hope,idea1
7,tire,18,19. Use tires as a source of inspiration,idea1
7,tire,19,20. Use tires as a source of peace,idea1
7,tire,20,21. Use tires as a source of happiness,idea1
7,tire,21,22. Use tires as a source of comfort,idea1
7,tire,22,23. Use tires as a source of strength,idea1
7,tire,23,24. Use tires as a source of wisdom,idea1
7,tire,24,25. Use tires as a source of knowledge,idea1
7,tire,25,26. Use tires as a source of joy,idea1
7,tire,26,27. Use tires as a source of purpose,idea1
7,tire,27,28. Use tires as a source of fulfillment,idea1
7,tire,28,29. Use tires as a source of meaning,idea1
7,tire,29,30. Use tires as a source of self-expression,idea1
7,tire,30,31. Use tires as a source of creativity,idea1
7,tire,31,32. Use tires as a source of healing,idea1
7,tire,32,33. Use tires as a source of connection,idea1
7,tire,33,34. Use tires as a source of freedom,idea1
7,tire,34,35. Use tires as a source of empowerment,idea1
7,tire,35,36. Use tires as a source of belonging,idea1
7,tire,36,37. Use tires as a source of acceptance,idea1
7,tire,37,38. Use tires as a source of support,idea1
7,tire,38,39. Use tires as a source of guidance,idea1
7,tire,39,40. Use tires as a source of courage,idea1
7,tire,40,41. Use tires as a source of hope,idea1
7,tire,41,42. Use tires as a source of inspiration,idea1
8,tire,0,1. Use it to make a boat.,idea1
8,tire,1,2. Use it to make a car.,idea1
8,tire,2,3. Use it to make a bicycle.,idea1
8,tire,3,4. Use it to make a plane.,idea1
8,tire,4,5. Use it to make a helicopter.,idea1
8,tire,5,"The list of ideas is not correct. The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different.",idea1
8,tire,6,Joseph and John were talking about the task.,idea1
8,tire,7,"Joseph: ""For this task, you have to come up with original and creative uses for tire. The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. Your ideas don't have to be practical or realistic; they can be silly or strange, even, so long as they are creative uses rather than ordinary uses. You can type in FIVE ideas, but creative quality is more important than quantity. It's better to have a few really good ideas than a lot of uncreative ones"".",idea1
8,tire,8,"John: ""Use it to make a boat.",idea1
8,tire,9,Use it to make a car.,idea1
8,tire,10,Use it to make a bicycle.,idea1
8,tire,11,Use it to make a plane.,idea1
8,tire,12,Use it to make a helicopter.,idea1
8,tire,13,"The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. Your ideas don't have to be practical or realistic; they can be silly or strange, even, so long as they are creative uses rather than ordinary uses. You can type in FIVE ideas, but creative quality is more important than quantity. It's better to have a few really good ideas than a lot of uncreative ones"".",idea1
9,tire,0,a. Use tire to make a chair.,idea1
9,tire,1,b. Use tire to make a table.,idea1
9,tire,2,c. Use tire to make a bed.,idea1
9,tire,3,d. Use tire to make a toy.,idea1
9,tire,4,e. Use tire to make a ball.,idea1
9,tire,5,f. Use tire to make a car.,idea1
9,tire,6,g. Use tire to make a rocket.,idea1
9,tire,7,h. Use tire to make a space ship.,idea1
9,tire,8,i. Use tire to make a boat.,idea1
9,tire,9,j. Use tire to make a plane.,idea1
9,tire,10,k. Use tire to make a carousel.,idea1
9,tire,11,l. Use tire to make a swing.,idea1
9,tire,12,m. Use tire to make a slide.,idea1
9,tire,13,n. Use tire to make a swing.,idea1
9,tire,14,o. Use tire to make a carousel.,idea1
9,tire,15,p. Use tire to make a slide.,idea1
9,tire,16,q. Use tire to make a swing.,idea1
9,tire,17,r. Use tire to make a carousel.,idea1
9,tire,18,s. Use tire to make a slide.,idea1
9,tire,19,t. Use tire to make a swing.,idea1
9,tire,20,u. Use tire to make a carousel.,idea1
9,tire,21,v. Use tire to make a slide.,idea1
9,tire,22,w. Use tire to make a swing.,idea1
9,tire,23,x. Use tire to make a carousel.,idea1
9,tire,24,y. Use tire to make a slide.,idea1
9,tire,25,z. Use tire to make a swing.,idea1
9,tire,26,aa. Use tire to make a carousel.,idea1
9,tire,27,bb. Use tire to make a slide.,idea1
9,tire,28,cc. Use tire to make a swing.,idea1
9,tire,29,dd. Use tire to make a carousel.,idea1
9,tire,30,ee. Use tire to make a slide.,idea1
9,tire,31,ff. Use tire to make a swing.,idea1
9,tire,32,gg. Use tire to make a carousel.,idea1
9,tire,33,hh. Use tire to make a slide.,idea1
9,tire,34,ii. Use tire to make a swing.,idea1
9,tire,35,jj. Use tire to make a carousel.,idea1
9,tire,36,kk. Use tire to make a slide.,idea1
9,tire,37,ll. Use tire to make a swing.,idea1
9,tire,38,mm. Use tire to make a carousel.,idea1
9,tire,39,nn. Use tire to make a slide.,idea1
9,tire,40,oo. Use tire to make a swing.,idea1
9,tire,41,pp. Use tire to make a carousel.,idea1
9,tire,42,qq. Use tire to make a slide.,idea1
9,tire,43,rr. Use tire to make a swing.,idea1
9,tire,44,ss. Use tire to make a carousel.,idea1
0,pants,0,1. Pants as a weapon.,idea1
0,pants,1,2. Pants as a shield.,idea1
0,pants,2,3. Pants as a trap.,idea1
0,pants,3,4. Pants as a rocket.,idea1
0,pants,4,5. Pants as a door.,idea1
0,pants,5,"The first idea was Pants as a weapon. It was a good idea, but it was not creative enough. The second idea was Pants as a shield. It was also a good idea, but it was not creative enough. The third idea was Pants as a trap. It was a good idea, but it was not creative enough. The fourth idea was Pants as a rocket. It was a good idea, but it was not creative enough. The fifth idea was Pants as a door. It was a good idea, but it was not creative enough.",idea1
1,pants,0,1. Pants as a tent,idea1
1,pants,1,2. Pants as a backpack,idea1
1,pants,2,3. Pants as a cape,idea1
1,pants,3,4. Pants as a tent,idea1
1,pants,4,5. Pants as a jacket,idea1
1,pants,5,6. Pants as a cape,idea1
1,pants,6,7. Pants as a backpack,idea1
1,pants,7,8. Pants as a cape,idea1
1,pants,8,9. Pants as a backpack,idea1
1,pants,9,10. Pants as a cape,idea1
1,pants,10,11. Pants as a backpack,idea1
1,pants,11,12. Pants as a cape,idea1
1,pants,12,13. Pants as a backpack,idea1
1,pants,13,14. Pants as a cape,idea1
1,pants,14,15. Pants as a backpack,idea1
1,pants,15,16. Pants as a cape,idea1
1,pants,16,17. Pants as a backpack,idea1
1,pants,17,18. Pants as a cape,idea1
1,pants,18,19. Pants as a backpack,idea1
1,pants,19,20. Pants as a cape,idea1
1,pants,20,21. Pants as a backpack,idea1
1,pants,21,22. Pants as a cape,idea1
1,pants,22,23. Pants as a backpack,idea1
1,pants,23,24. Pants as a cape,idea1
1,pants,24,25. Pants as a backpack,idea1
1,pants,25,26. Pants as a cape,idea1
1,pants,26,27. Pants as a backpack,idea1
1,pants,27,28. Pants as a cape,idea1
1,pants,28,29. Pants as a backpack,idea1
1,pants,29,30. Pants as a cape,idea1
1,pants,30,31. Pants as a backpack,idea1
1,pants,31,32. Pants as a cape,idea1
1,pants,32,33. Pants as a backpack,idea1
1,pants,33,34. Pants as a cape,idea1
1,pants,34,35. Pants as a backpack,idea1
1,pants,35,36. Pants as a cape,idea1
1,pants,36,37. Pants as a backpack,idea1
1,pants,37,38. Pants as a cape,idea1
1,pants,38,39. Pants as a backpack,idea1
1,pants,39,40. Pants as a cape,idea1
1,pants,40,41. Pants as a backpack,idea1
1,pants,41,42. Pants as a cape,idea1
1,pants,42,43. Pants as a backpack,idea1
1,pants,43,44. Pants as a cape,idea1
1,pants,44,45. Pants as a backpack,idea1
1,pants,45,46. Pants as a cape,idea1
1,pants,46,47. Pants as a backpack,idea1
1,pants,47,48. Pants as a cape,idea1
1,pants,48,49. Pants as a backpack,idea1
1,pants,49,50. Pants as a cape,idea1
1,pants,50,51. Pants as a backpack,idea1
1,pants,51,52. Pants as a cape,idea1
2,pants,0,1. A pants for a pants.,idea1
2,pants,1,2. Pants for a pants.,idea1
2,pants,2,3. Pants for a pants.,idea1
2,pants,3,4. Pants for a pants.,idea1
2,pants,4,5. Pants for a pants.,idea1
2,pants,5,6. Pants for a pants.,idea1
2,pants,6,7. Pants for a pants.,idea1
2,pants,7,8. Pants for a pants.,idea1
2,pants,8,9. Pants for a pants.,idea1
2,pants,9,10. Pants for a pants.,idea1
2,pants,10,11. Pants for a pants.,idea1
2,pants,11,12. Pants for a pants.,idea1
2,pants,12,13. Pants for a pants.,idea1
2,pants,13,14. Pants for a pants.,idea1
2,pants,14,15. Pants for a pants.,idea1
2,pants,15,16. Pants for a pants.,idea1
2,pants,16,17. Pants for a pants.,idea1
2,pants,17,18. Pants for a pants.,idea1
2,pants,18,19. Pants for a pants.,idea1
2,pants,19,20. Pants for a pants.,idea1
2,pants,20,21. Pants for a pants.,idea1
2,pants,21,22. Pants for a pants.,idea1
2,pants,22,23. Pants for a pants.,idea1
2,pants,23,24. Pants for a pants.,idea1
2,pants,24,25. Pants for a pants.,idea1
2,pants,25,26. Pants for a pants.,idea1
2,pants,26,27. Pants for a pants.,idea1
2,pants,27,28. Pants for a pants.,idea1
2,pants,28,29. Pants for a pants.,idea1
2,pants,29,30. Pants for a pants.,idea1
2,pants,30,31. Pants for a pants.,idea1
2,pants,31,32. Pants for a pants.,idea1
2,pants,32,33. Pants for a pants.,idea1
2,pants,33,34. Pants for a pants.,idea1
2,pants,34,35. Pants for a pants.,idea1
2,pants,35,36. Pants for a pants.,idea1
2,pants,36,37. Pants for a pants.,idea1
2,pants,37,38. Pants for a pants.,idea1
2,pants,38,39. Pants for a pants.,idea1
2,pants,39,40. Pants for a pants.,idea1
2,pants,40,41. Pants for a pants.,idea1
2,pants,41,42. Pants for a pants.,idea1
2,pants,42,43. Pants for a pants.,idea1
2,pants,43,44. Pants for a pants.,idea1
2,pants,44,45. Pants for a pants.,idea1
2,pants,45,46. Pants for a pants.,idea1
2,pants,46,47. Pants for a pants.,idea1
3,pants,0,1. Pants as a bed.,idea1
3,pants,1,2. Pants as a table.,idea1
3,pants,2,3. Pants as a chair.,idea1
3,pants,3,4. Pants as a wall.,idea1
3,pants,4,5. Pants as a window.,idea1
3,pants,5,6. Pants as a door.,idea1
3,pants,6,7. Pants as a floor.,idea1
3,pants,7,8. Pants as a roof.,idea1
3,pants,8,9. Pants as a ceiling.,idea1
3,pants,9,10. Pants as a ceiling.,idea1
3,pants,10,11. Pants as a floor.,idea1
3,pants,11,12. Pants as a wall.,idea1
3,pants,12,13. Pants as a table.,idea1
3,pants,13,14. Pants as a chair.,idea1
3,pants,14,15. Pants as a bed.,idea1
3,pants,15,16. Pants as a window.,idea1
3,pants,16,17. Pants as a door.,idea1
3,pants,17,18. Pants as a floor.,idea1
3,pants,18,19. Pants as a roof.,idea1
3,pants,19,20. Pants as a ceiling.,idea1
3,pants,20,21. Pants as a door.,idea1
3,pants,21,22. Pants as a table.,idea1
3,pants,22,23. Pants as a chair.,idea1
3,pants,23,24. Pants as a bed.,idea1
3,pants,24,25. Pants as a window.,idea1
3,pants,25,26. Pants as a roof.,idea1
3,pants,26,27. Pants as a ceiling.,idea1
3,pants,27,28. Pants as a floor.,idea1
3,pants,28,29. Pants as a wall.,idea1
3,pants,29,30. Pants as a table.,idea1
3,pants,30,31. Pants as a chair.,idea1
3,pants,31,32. Pants as a bed.,idea1
3,pants,32,33. Pants as a window.,idea1
3,pants,33,34. Pants as a door.,idea1
3,pants,34,35. Pants as a floor.,idea1
3,pants,35,36. Pants as a roof.,idea1
3,pants,36,37. Pants as a ceiling.,idea1
3,pants,37,38. Pants as a door.,idea1
3,pants,38,39. Pants as a table.,idea1
3,pants,39,40. Pants as a chair.,idea1
3,pants,40,41. Pants as a bed.,idea1
3,pants,41,42. Pants as a window.,idea1
3,pants,42,43. Pants as a roof.,idea1
3,pants,43,44. Pants as a ceiling.,idea1
3,pants,44,45. Pants as a floor.,idea1
3,pants,45,46. Pants as a wall.,idea1
3,pants,46,47. Pants as a table.,idea1
3,pants,47,48. Pants as a chair.,idea1
3,pants,48,49. Pants as a bed.,idea1
3,pants,49,50. Pants as a window.,idea1
3,pants,50,51. Pants as a roof.,idea1
4,pants,0,(a) Pants as a hat;,idea1
4,pants,1,(b) Pants as a weapon;,idea1
4,pants,2,(c) Pants as a shield;,idea1
4,pants,3,(d) Pants as a parachute;,idea1
4,pants,4,(e) Pants as a boat;,idea1
4,pants,5,(f) Pants as a helmet;,idea1
4,pants,6,(g) Pants as a tent;,idea1
4,pants,7,(h) Pants as a weapon;,idea1
4,pants,8,(i) Pants as a shield;,idea1
4,pants,9,(j) Pants as a parachute;,idea1
4,pants,10,(k) Pants as a boat;,idea1
4,pants,11,(l) Pants as a helmet;,idea1
4,pants,12,(m) Pants as a tent;,idea1
4,pants,13,(n) Pants as a weapon;,idea1
4,pants,14,(o) Pants as a shield;,idea1
4,pants,15,(p) Pants as a parachute;,idea1
4,pants,16,(q) Pants as a boat;,idea1
4,pants,17,(r) Pants as a helmet;,idea1
4,pants,18,(s) Pants as a tent;,idea1
4,pants,19,(t) Pants as a weapon;,idea1
4,pants,20,(u) Pants as a shield;,idea1
4,pants,21,(v) Pants as a parachute;,idea1
4,pants,22,(w) Pants as a boat;,idea1
4,pants,23,(x) Pants as a helmet;,idea1
4,pants,24,(y) Pants as a tent;,idea1
4,pants,25,(z) Pants as a weapon;,idea1
4,pants,26,(aa) Pants as a shield;,idea1
4,pants,27,(bb) Pants as a parachute;,idea1
4,pants,28,(cc) Pants as a boat;,idea1
4,pants,29,(dd) Pants as a helmet;,idea1
4,pants,30,(ee) Pants as a tent;,idea1
4,pants,31,(ff) Pants as a weapon;,idea1
4,pants,32,(gg) Pants as a shield;,idea1
4,pants,33,(hh) Pants as a parachute;,idea1
4,pants,34,(ii) Pants as a boat;,idea1
4,pants,35,(jj) Pants as a helmet;,idea1
4,pants,36,(kk) Pants as a tent;,idea1
4,pants,37,(ll) Pants as a weapon;,idea1
4,pants,38,(mm) Pants as a shield;,idea1
4,pants,39,(nn) Pants as a parachute;,idea1
4,pants,40,(oo) Pants as a boat;,idea1
4,pants,41,(pp) Pants as a helmet;,idea1
4,pants,42,(qq) Pants as a tent;,idea1
4,pants,43,(rr) Pants as a weapon;,idea1
4,pants,44,(ss) Pants as a shield;,idea1
4,pants,45,(tt) Pants as a parachute;,idea1
4,pants,46,(uu) Pants as a boat;,idea1
4,pants,47,(vv) Pants as a helmet;,idea1
5,pants,0,1. Wear them backwards,idea1
5,pants,1,2. Wear them inside out,idea1
5,pants,2,3. Wear them as a hat,idea1
5,pants,3,4. Wear them as a cape,idea1
5,pants,4,5. Wear them as a mask,idea1
5,pants,5,6. Wear them as a shirt,idea1
5,pants,6,7. Wear them as a skirt,idea1
5,pants,7,8. Wear them as a pair of pants,idea1
5,pants,8,9. Wear them as a pair of socks,idea1
5,pants,9,10. Wear them as a pair of pants,idea1
5,pants,10,11. Wear them as a pair of pants,idea1
5,pants,11,12. Wear them as a pair of pants,idea1
5,pants,12,13. Wear them as a pair of pants,idea1
5,pants,13,14. Wear them as a pair of pants,idea1
5,pants,14,15. Wear them as a pair of pants,idea1
5,pants,15,16. Wear them as a pair of pants,idea1
5,pants,16,17. Wear them as a pair of pants,idea1
5,pants,17,18. Wear them as a pair of pants,idea1
5,pants,18,19. Wear them as a pair of pants,idea1
5,pants,19,20. Wear them as a pair of pants,idea1
5,pants,20,21. Wear them as a pair of pants,idea1
5,pants,21,22. Wear them as a pair of pants,idea1
5,pants,22,23. Wear them as a pair of pants,idea1
5,pants,23,24. Wear them as a pair of pants,idea1
5,pants,24,25. Wear them as a pair of pants,idea1
5,pants,25,26. Wear them as a pair of pants,idea1
5,pants,26,27. Wear them as a pair of pants,idea1
5,pants,27,28. Wear them as a pair of pants,idea1
5,pants,28,29. Wear them as a pair of pants,idea1
5,pants,29,30. Wear them as a pair of pants,idea1
5,pants,30,31. Wear them as a pair of pants,idea1
5,pants,31,32. Wear them as a pair of pants,idea1
5,pants,32,33. Wear them as a pair of pants,idea1
5,pants,33,34. Wear them as a pair of pants,idea1
5,pants,34,35. Wear them as a pair of pants,idea1
5,pants,35,36. Wear them as a pair of pants,idea1
5,pants,36,37. Wear them as a pair of pants,idea1
5,pants,37,38. Wear them as a pair of pants,idea1
5,pants,38,39. Wear them as a pair of pants,idea1
5,pants,39,40. Wear them as a pair of pants,idea1
5,pants,40,41. Wear them as a pair of pants,idea1
6,pants,0,"""I've seen some pretty creative uses for pants, but this one takes the cake. I was at a party the other night, and one of the guys there was wearing a pair of pants that were so tight they were practically see-through. He kept trying to hide his privates, but it was impossible. The pants were so tight that every time he moved, his privates would be on full display for everyone to see. It was hilarious!"".",idea1
