session_id,item,idea_id,idea,condition
6,tire,4,"5. ""Tire as a tent""",idea1
6,tire,5,"John's ideas were all creative and original, and Joseph awarded John full points for the task.",idea1
6,tire,6,"In this task, Joseph and John exchanged one text message. Joseph said: ""For this task, you have to come up with original and creative uses for tire. The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. Your ideas don't have to be practical or realistic; they can be silly or strange, even, so long as they are creative uses rather than ordinary uses. You can type in FIVE ideas, but creative quality is more important than quantity. It's better to have a few really good ideas than a lot of uncreative ones"". Then, John gave a list of ideas:.",idea1
6,tire,7,"In this task, Joseph and John exchanged one text message. Joseph said: ""For this task, you have to come up with original and creative uses for tire. The goal is to come up with creative ideas, which are ideas that strike people as clever, unusual, interesting, uncommon, humorous, innovative, or different. Your ideas don't have to be practical or realistic; they can be silly or strange, even, so long as they are creative uses rather than ordinary uses. You can type in FIVE ideas, but creative quality is more important than quantity. It's better to have a few really good ideas than a lot of uncreative ones"". Then, John gave a list of ideas:",idea1
6,tire,8,"1. ""Tire as a table""",idea1
6,tire,9,"2. ""Tire as a chair""",idea1
6,tire,10,"3. ""Tire as a bed""",idea1
6,tire,11,"4. ""Tire as a storage container""",idea1
6,tire,12,"5. ""Tire as a tent""",idea1
6,tire,13,"John's ideas were all creative and original, and Joseph awarded John full points for the task.",idea1
6,tire,14,"1. ""Tire as a table"" 2. ""Tire as a chair"" 3. ""Tire as a bed"" 4. ""Tire as a storage container"" 5. ""Tire as a tent""",idea1
7,tire,0,(1) Tire on a wagon for a horse to pull.,idea1
7,tire,1,(2) Tire on a wagon for a dog to pull.,idea1
7,tire,2,(3) Tire on a wagon for a cat to pull.,idea1
7,tire,3,(4) Tire on a wagon for a mouse to pull.,idea1
7,tire,4,(5) Tire on a wagon for a snake to pull.,idea1
7,tire,5,(6) Tire on a wagon for a bird to pull.,idea1
7,tire,6,(7) Tire on a wagon for a fish to pull.,idea1
7,tire,7,(8) Tire on a wagon for a crab to pull.,idea1
7,tire,8,(9) Tire on a wagon for a spider to pull.,idea1
7,tire,9,(10) Tire on a wagon for a grasshopper to pull.,idea1
7,tire,10,(11) Tire on a wagon for a frog to pull.,idea1
7,tire,11,(12) Tire on a wagon for a butterfly to pull.,idea1
7,tire,12,(13) Tire on a wagon for a bee to pull.,idea1
7,tire,13,(14) Tire on a wagon for a pigeon to pull.,idea1
7,tire,14,(15) Tire on a wagon for a lizard to pull.,idea1
7,tire,15,(16) Tire on a wagon for a turtle to pull.,idea1
7,tire,16,(17) Tire on a wagon for a rabbit to pull.,idea1
7,tire,17,(18) Tire on a wagon for a mouse to pull.,idea1
7,tire,18,(19) Tire on a wagon for a squirrel to pull.,idea1
7,tire,19,(20) Tire on a wagon for a beaver to pull.,idea1
7,tire,20,(21) Tire on a wagon for a bear to pull.,idea1
7,tire,21,(22) Tire on a wagon for a moose to pull.,idea1
7,tire,22,(23) Tire on a wagon for a fox to pull.,idea1
7,tire,23,(24) Tire on a wagon for a deer to pull.,idea1
7,tire,24,(25) Tire on a wagon for a raccoon to pull.,idea1
7,tire,25,(26) Tire on a wagon for a skunk to pull.,idea1
7,tire,26,(27) Tire on a wagon for a dog to pull.,idea1
7,tire,27,(28) Tire on a wagon for a cat to pull.,idea1
7,tire,28,(29) Tire on a wagon for a mouse to pull.,idea1
8,tire,0,"""1. Tire as a seat.",idea1
8,tire,1,2. Tire as a wall.,idea1
8,tire,2,3. Tire as a floor.,idea1
8,tire,3,4. Tire as a roof.,idea1
8,tire,4,5. Tire as a ceiling.,idea1
8,tire,5,6. Tire as a fence.,idea1
8,tire,6,7. Tire as a bridge.,idea1
8,tire,7,8. Tire as a door.,idea1
8,tire,8,9. Tire as a window.,idea1
8,tire,9,10. Tire as a bed.,idea1
8,tire,10,11. Tire as a table.,idea1
8,tire,11,12. Tire as a chair.,idea1
8,tire,12,13. Tire as a desk.,idea1
8,tire,13,14. Tire as a lamp.,idea1
8,tire,14,15. Tire as a bookshelf.,idea1
8,tire,15,16. Tire as a book.,idea1
8,tire,16,17. Tire as a computer.,idea1
8,tire,17,18. Tire as a TV.,idea1
8,tire,18,19. Tire as a radio.,idea1
8,tire,19,20. Tire as a speaker.,idea1
8,tire,20,21. Tire as a phone.,idea1
8,tire,21,22. Tire as a camera.,idea1
8,tire,22,23. Tire as a car.,idea1
8,tire,23,24. Tire as a bike.,idea1
8,tire,24,25. Tire as a boat.,idea1
8,tire,25,26. Tire as a plane.,idea1
8,tire,26,27. Tire as a train.,idea1
8,tire,27,28. Tire as a bus.,idea1
8,tire,28,29. Tire as a carousel.,idea1
8,tire,29,30. Tire as a merry-go-round.,idea1
8,tire,30,31. Tire as a Ferris wheel.,idea1
8,tire,31,32. Tire as a roller coaster.,idea1
8,tire,32,33. Tire as a ride.,idea1
8,tire,33,34. Tire as a slide.,idea1
8,tire,34,35. Tire as a swing.,idea1
8,tire,35,36. Tire as a hammock.,idea1
8,tire,36,37. Tire as a swingset.,idea1
8,tire,37,38. Tire as a seesaw.,idea1
8,tire,38,39. Tire as a trampoline.,idea1
8,tire,39,40. Tire as a swingset.,idea1
8,tire,40,41. Tire as a jungle gym.,idea1
8,tire,41,42. Tire as a monkey bar.,idea1
8,tire,42,43. Tire as a trapeze.,idea1
8,tire,43,44. Tire as a swingset.,idea1
8,tire,44,45. Tire as a playground.,idea1
8,tire,45,46. Tire as a playground.,idea1
8,tire,46,47. Tire as a playground.,idea1
8,tire,47,48. Tire as a playground.,idea1
9,tire,0,(1) A tire can be used as a seat for a bicycle.,idea1
9,tire,1,(2) A tire can be used as a seat for a motorcycle.,idea1
9,tire,2,(3) A tire can be used as a seat for a car.,idea1
9,tire,3,(4) A tire can be used as a seat for a truck.,idea1
9,tire,4,(5) A tire can be used as a seat for a bus.,idea1
9,tire,5,(6) A tire can be used as a seat for a train.,idea1
9,tire,6,(7) A tire can be used as a seat for a plane.,idea1
9,tire,7,(8) A tire can be used as a seat for a boat.,idea1
9,tire,8,(9) A tire can be used as a seat for a golf cart.,idea1
9,tire,9,(10) A tire can be used as a seat for a lawnmower.,idea1
9,tire,10,(11) A tire can be used as a seat for a motorized wheelchair.,idea1
9,tire,11,(12) A tire can be used as a seat for a scooter.,idea1
9,tire,12,(13) A tire can be used as a seat for a skateboard.,idea1
9,tire,13,(14) A tire can be used as a seat for a snowmobile.,idea1
9,tire,14,(15) A tire can be used as a seat for a motorcycle.,idea1
9,tire,15,(16) A tire can be used as a seat for a motorized wheelchair.,idea1
9,tire,16,(17) A tire can be used as a seat for a motorized scooter.,idea1
9,tire,17,(18) A tire can be used as a seat for a motorized skateboard.,idea1
9,tire,18,(19) A tire can be used as a seat for a motorized snowmobile.,idea1
9,tire,19,(20) A tire can be used as a seat for a motorized lawnmower.,idea1
9,tire,20,(21) A tire can be used as a seat for a motorized golf cart.,idea1
9,tire,21,(22) A tire can be used as a seat for a motorized boat.,idea1
9,tire,22,(23) A tire can be used as a seat for a motorized plane.,idea1
9,tire,23,(24) A tire can be used as a seat for a motorized train.,idea1
9,tire,24,(25) A tire can be used as a seat for a motorized bus.,idea1
9,tire,25,(26) A tire can be used as a seat for a motorized truck.,idea1
0,pants,0,John's Ideas,idea1
0,pants,1,1. Pants as a wall decoration,idea1
0,pants,2,2. Pants as a way to dry clothes,idea1
0,pants,3,3. Pants as a way to keep warm,idea1
0,pants,4,4. Pants as a way to protect your legs from the sun,idea1
0,pants,5,5. Pants as a way to keep your legs clean,idea1
0,pants,6,John's Ideas:,idea1
0,pants,7,1. Pants as a wall decoration:,idea1
0,pants,8,Pants can be used as a wall decoration. You can hang them on the wall and use them as a decoration.,idea1
0,pants,9,2. Pants as a way to dry clothes:,idea1
0,pants,10,Pants can be used as a way to dry clothes. You can hang them on a clothesline or use them as a drying rack.,idea1
0,pants,11,3. Pants as a way to keep warm:,idea1
0,pants,12,Pants can be used as a way to keep warm. You can wear them as pajamas or use them as a blanket.,idea1
0,pants,13,4. Pants as a way to protect your legs from the sun:,idea1
0,pants,14,Pants can be used as a way to protect your legs from the sun. You can wear them as shorts or use them as a sun hat.,idea1
0,pants,15,5. Pants as a way to keep your legs clean:,idea1
0,pants,16,Pants can be used as a way to keep your legs clean. You can wear them as pants or use them as a towel.,idea1
0,pants,17,John's Ideas:.,idea1
0,pants,18,1. Pants as a wall decoration.,idea1
0,pants,19,2. Pants as a way to dry clothes.,idea1
0,pants,20,3. Pants as a way to keep warm.,idea1
0,pants,21,4. Pants as a way to protect your legs from the sun.,idea1
0,pants,22,5. Pants as a way to keep your legs clean.,idea1
1,pants,0,1) Pants as a cushion for your laptop.,idea1
1,pants,1,2) Pants as a cushion for your phone.,idea1
1,pants,2,3) Pants as a cushion for your tablet.,idea1
1,pants,3,4) Pants as a cushion for your TV.,idea1
1,pants,4,5) Pants as a cushion for your bed.,idea1
1,pants,5,6) Pants as a cushion for your chair.,idea1
1,pants,6,7) Pants as a cushion for your couch.,idea1
1,pants,7,8) Pants as a cushion for your car.,idea1
1,pants,8,9) Pants as a cushion for your desk.,idea1
1,pants,9,10) Pants as a cushion for your floor.,idea1
1,pants,10,11) Pants as a cushion for your wall.,idea1
1,pants,11,12) Pants as a cushion for your ceiling.,idea1
1,pants,12,13) Pants as a cushion for your door.,idea1
1,pants,13,14) Pants as a cushion for your window.,idea1
1,pants,14,15) Pants as a cushion for your fridge.,idea1
1,pants,15,16) Pants as a cushion for your stove.,idea1
1,pants,16,17) Pants as a cushion for your sink.,idea1
1,pants,17,18) Pants as a cushion for your toilet.,idea1
1,pants,18,19) Pants as a cushion for your shower.,idea1
1,pants,19,20) Pants as a cushion for your bathtub.,idea1
1,pants,20,21) Pants as a cushion for your carpet.,idea1
1,pants,21,22) Pants as a cushion for your rug.,idea1
1,pants,22,23) Pants as a cushion for your floor.,idea1
1,pants,23,24) Pants as a cushion for your wall.,idea1
1,pants,24,25) Pants as a cushion for your ceiling.,idea1
1,pants,25,26) Pants as a cushion for your door.,idea1
1,pants,26,27) Pants as a cushion for your window.,idea1
1,pants,27,28) Pants as a cushion for your fridge.,idea1
1,pants,28,29) Pants as a cushion for your stove.,idea1
1,pants,29,30) Pants as a cushion for your sink.,idea1
1,pants,30,31) Pants as a cushion for your toilet.,idea1
1,pants,31,32) Pants as a cushion for your shower.,idea1
1,pants,32,33) Pants as a cushion for your bathtub.,idea1
2,pants,0,(1) Pants as a tool for measuring distance.,idea1
2,pants,1,(2) Pants as a tool for measuring time.,idea1
2,pants,2,(3) Pants as a tool for measuring volume.,idea1
2,pants,3,(4) Pants as a tool for measuring mass.,idea1
2,pants,4,(5) Pants as a tool for measuring temperature.,idea1
2,pants,5,(6) Pants as a tool for measuring humidity.,idea1
2,pants,6,(7) Pants as a tool for measuring wind speed.,idea1
2,pants,7,(8) Pants as a tool for measuring wind direction.,idea1
2,pants,8,(9) Pants as a tool for measuring wind chill.,idea1
2,pants,9,(10) Pants as a tool for measuring barometric pressure.,idea1
2,pants,10,(11) Pants as a tool for measuring light intensity.,idea1
2,pants,11,(12) Pants as a tool for measuring sound intensity.,idea1
2,pants,12,(13) Pants as a tool for measuring electric current.,idea1
2,pants,13,(14) Pants as a tool for measuring magnetic field strength.,idea1
2,pants,14,(15) Pants as a tool for measuring radiation exposure.,idea1
2,pants,15,(16) Pants as a tool for measuring water salinity.,idea1
2,pants,16,(17) Pants as a tool for measuring water acidity.,idea1
2,pants,17,(18) Pants as a tool for measuring water alkalinity.,idea1
2,pants,18,(19) Pants as a tool for measuring water hardness.,idea1
2,pants,19,(20) Pants as a tool for measuring water turbidity.,idea1
2,pants,20,(21) Pants as a tool for measuring water pH.,idea1
2,pants,21,(22) Pants as a tool for measuring water conductivity.,idea1
2,pants,22,(23) Pants as a tool for measuring water viscosity.,idea1
2,pants,23,(24) Pants as a tool for measuring water density.,idea1
2,pants,24,(25) Pants as a tool for measuring water surface tension.,idea1
2,pants,25,(26) Pants as a tool for measuring water surface roughness.,idea1
2,pants,26,(27) Pants as a tool for measuring water surface sheen.,idea1
2,pants,27,(28) Pants as a tool for measuring water surface gloss.,idea1
2,pants,28,(29) Pants as a tool for measuring water surface reflection.,idea1
2,pants,29,(30) Pants as a tool for measuring water surface refraction.,idea1
2,pants,30,(31) Pants as a tool for measuring water surface scattering.,idea1
3,pants,0,1. Pants as a wallpaper for your phone.,idea1
3,pants,1,2. Pants as a wallpaper for your computer.,idea1
3,pants,2,3. Pants as a wallpaper for your bedroom.,idea1
3,pants,3,4. Pants as a wallpaper for your bathroom.,idea1
3,pants,4,5. Pants as a wallpaper for your kitchen.,idea1
3,pants,5,6. Pants as a wallpaper for your living room.,idea1
3,pants,6,7. Pants as a wallpaper for your dining room.,idea1
3,pants,7,8. Pants as a wallpaper for your office.,idea1
3,pants,8,9. Pants as a wallpaper for your car.,idea1
3,pants,9,10. Pants as a wallpaper for your house.,idea1
3,pants,10,11. Pants as a wallpaper for your apartment.,idea1
3,pants,11,12. Pants as a wallpaper for your condo.,idea1
3,pants,12,13. Pants as a wallpaper for your townhouse.,idea1
3,pants,13,14. Pants as a wallpaper for your houseboat.,idea1
3,pants,14,15. Pants as a wallpaper for your RV.,idea1
3,pants,15,16. Pants as a wallpaper for your camper.,idea1
3,pants,16,17. Pants as a wallpaper for your tent.,idea1
3,pants,17,18. Pants as a wallpaper for your trailer.,idea1
3,pants,18,19. Pants as a wallpaper for your cabin.,idea1
3,pants,19,20. Pants as a wallpaper for your cottage.,idea1
3,pants,20,21. Pants as a wallpaper for your beach house.,idea1
3,pants,21,22. Pants as a wallpaper for your mountain cabin.,idea1
3,pants,22,23. Pants as a wallpaper for your ski chalet.,idea1
3,pants,23,24. Pants as a wallpaper for your yacht.,idea1
3,pants,24,25. Pants as a wallpaper for your sailboat.,idea1
3,pants,25,26. Pants as a wallpaper for your kayak.,idea1
3,pants,26,27. Pants as a wallpaper for your canoe.,idea1
3,pants,27,28. Pants as a wallpaper for your paddleboat.,idea1
3,pants,28,29. Pants as a wallpaper for your rowboat.,idea1
3,pants,29,30. Pants as a wallpaper for your raft.,idea1
3,pants,30,31. Pants as a wallpaper for your kite.,idea1
3,pants,31,32. Pants as a wallpaper for your hang glider.,idea1
3,pants,32,33. Pants as a wallpaper for your hot air balloon.,idea1
3,pants,33,34. Pants as a wallpaper for your parachute.,idea1
4,pants,0,1. Pants as a makeshift sail for a boat.,idea1
4,pants,1,2. Pants as a makeshift parachute for a person.,idea1
4,pants,2,3. Pants as a makeshift space suit for a person.,idea1
4,pants,3,4. Pants as a makeshift space suit for an alien.,idea1
4,pants,4,5. Pants as a makeshift space suit for a robot.,idea1
4,pants,5,6. Pants as a makeshift space suit for a monster.,idea1
4,pants,6,7. Pants as a makeshift space suit for a ghost.,idea1
4,pants,7,8. Pants as a makeshift space suit for a vampire.,idea1
4,pants,8,9. Pants as a makeshift space suit for a werewolf.,idea1
4,pants,9,10. Pants as a makeshift space suit for a zombie.,idea1
4,pants,10,11. Pants as a makeshift space suit for a superhero.,idea1
4,pants,11,12. Pants as a makeshift space suit for a supervillain.,idea1
4,pants,12,13. Pants as a makeshift space suit for a superhero's sidekick.,idea1
4,pants,13,14. Pants as a makeshift space suit for a supervillain's sidekick.,idea1
4,pants,14,15. Pants as a makeshift space suit for a superhero's pet.,idea1
4,pants,15,16. Pants as a makeshift space suit for a supervillain's pet.,idea1
4,pants,16,17. Pants as a makeshift space suit for a superhero's vehicle.,idea1
4,pants,17,18. Pants as a makeshift space suit for a supervillain's vehicle.,idea1
4,pants,18,19. Pants as a makeshift space suit for a superhero's headquarters.,idea1
4,pants,19,20. Pants as a makeshift space suit for a supervillain's headquarters.,idea1
4,pants,20,21. Pants as a makeshift space suit for a superhero's secret identity.,idea1
4,pants,21,22. Pants as a makeshift space suit for a supervillain's secret identity.,idea1
4,pants,22,23. Pants as a makeshift space suit for a superhero's sidekick's secret identity.,idea1
